ParName   Value   Gradient
MGparm[7]      1.8e-05 -2.07211e-07
MGparm[8]      2.70004  1.74384e-08
SR_parm[1]      14.0143 -4.91634e-05
SR_parm[2]     0.699389  1.85991e-07
SR_parm[3]      1.11611 -2.61608e-08
recdev1(1988)    -0.160436  8.42971e-07
recdev1(1989)     0.314787 -5.71201e-07
recdev1(1990)     0.879697 -1.19055e-06
recdev1(1991)       1.0866 -2.64444e-06
recdev1(1992)      1.13423 -9.53559e-07
recdev1(1993)      1.18092  -3.7327e-06
recdev1(1994)      1.14459 -4.84232e-06
recdev1(1995)     0.615978 -3.12465e-06
recdev1(1996)      0.64113 -3.95833e-06
recdev1(1997)     0.303961 -3.25487e-06
recdev1(1998)    -0.232476 -7.09025e-07
recdev1(1999)    -0.581069  -6.2727e-07
recdev1(2000)     -1.00101 -5.90306e-07
recdev1(2001)    -0.646333 -7.37138e-07
recdev1(2002)    -0.497394  1.43111e-06
recdev1(2003)    -0.472583  8.81055e-07
recdev1(2004)    0.0578798  1.12501e-06
recdev1(2005)    -0.112093  1.00478e-06
recdev1(2006)    -0.273407  2.54078e-07
recdev1(2007)    -0.630441  8.70201e-07
recdev1(2008)    -0.671157  7.94845e-07
recdev1(2009)    -0.417324  2.13847e-06
recdev1(2010)    -0.349708  2.18596e-06
recdev1(2011)    -0.230095  2.62101e-06
recdev1(2012)    -0.149878  1.71836e-06
recdev1(2013)   -0.0880826  1.35524e-06
recdev1(2014)     0.051433  2.61323e-06
recdev1(2015)    0.0698587  2.21515e-06
recdev1(2016)     0.135888  2.27976e-06
recdev1(2017)    -0.160589   2.0739e-06
recdev1(2018)    -0.437462  2.56283e-06
recdev1(2019)     -0.27286  1.44997e-06
recdev1(2020)    -0.232555   1.1852e-06
Q_parm[1]    -0.152024  4.35272e-06
selparm[1]      4.06978 -1.50429e-06
selparm[2]      1.61283  1.11046e-06
selparm[3]      5.02366 -7.74655e-07
selparm[4]      1.75415  8.15864e-07
selparm[9]     0.977299  1.15097e-06
selparm[10]    0.0100502  5.07676e-07
selparm[11]    -0.246639 -2.35548e-06
selparm[12]    -0.162952  9.09454e-07
selparm[13]    -0.334902 -2.95414e-06
selparm[14]     -0.31681  7.86321e-07
selparm[15]    0.0524305  8.35871e-09
selparm[16]     0.110044  9.49924e-09
selparm[17]    0.0447616   1.7204e-07
selparm[18]    -0.221744 -4.99801e-09
selparm[19]    0.0461536  2.31427e-06
selparm[20]   -0.0140659 -3.01664e-07
