ParName   Value   Gradient
MGparm[7]      1.8e-05  4.91219e-08
MGparm[8]      2.79998    7.169e-09
SR_parm[1]      13.3811  8.43827e-06
SR_parm[2]     0.670735  2.67065e-07
SR_parm[3]      1.31792 -1.12954e-07
recdev1(1988)    0.0384983 -2.34531e-07
recdev1(1989)     0.442157 -1.59433e-07
recdev1(1990)     0.944972  2.18685e-08
recdev1(1991)      1.18441  2.02165e-07
recdev1(1992)      1.13307  2.91017e-07
recdev1(1993)      1.08924  3.91984e-07
recdev1(1994)     0.972472  4.75672e-07
recdev1(1995)     0.464194  2.63831e-07
recdev1(1996)     0.407641  3.72363e-07
recdev1(1997)    0.0814671  2.97223e-07
recdev1(1998)    -0.271956  1.98398e-07
recdev1(1999)    -0.627433  1.10135e-07
recdev1(2000)     -1.03461  1.98907e-08
recdev1(2001)    -0.678909  1.99326e-07
recdev1(2002)     -0.47131   2.6126e-07
recdev1(2003)    -0.339551  2.47668e-07
recdev1(2004)     0.112342  3.90925e-07
recdev1(2005)    -0.031771   2.1639e-07
recdev1(2006)     -0.10851   1.4547e-07
recdev1(2007)    -0.525276 -2.98577e-08
recdev1(2008)    -0.615234 -9.31852e-08
recdev1(2009)    -0.396299 -1.22243e-07
recdev1(2010)     -0.40482 -2.46767e-07
recdev1(2011)    -0.285141 -3.08595e-07
recdev1(2012)    -0.105657 -3.18755e-07
recdev1(2013)    0.0179746 -3.21112e-07
recdev1(2014)     0.282279 -3.07757e-07
recdev1(2015)     0.169799 -3.37919e-07
recdev1(2016)     0.209353 -3.37299e-07
recdev1(2017)    -0.217733 -3.35496e-07
recdev1(2018)    -0.641061 -3.20037e-07
recdev1(2019)    -0.502931 -3.17789e-07
recdev1(2020)    -0.291664 -3.18648e-07
Q_parm[1]     0.329469  1.70671e-07
Q_parm[2]     0.187574 -2.98677e-09
selparm[1]      4.03297  8.51913e-08
selparm[2]      1.61388 -3.30076e-08
selparm[3]      4.75979  3.78182e-08
selparm[4]      1.61111 -2.16557e-08
selparm[5]      1.99884 -4.51649e-08
selparm[6]    0.0116509   3.1738e-09
selparm[7]    -0.229286  1.49809e-07
selparm[8]    -0.162704 -3.66114e-08
selparm[9]    -0.271755  1.28832e-07
selparm[10]    -0.232635 -2.52898e-08
selparm[11]   -0.0145515  2.11705e-10
selparm[12]  -0.00311795  6.76031e-09
