ParName   Value   Gradient
MGparm[7]      1.8e-05  2.33875e-07
MGparm[8]      2.70002 -2.82584e-08
SR_parm[1]      14.0201  5.84422e-05
SR_parm[2]     0.702523  2.27906e-06
SR_parm[3]      1.04101 -1.08056e-06
recdev1(1988)    -0.179321 -2.14178e-06
recdev1(1989)     0.296969 -1.75679e-06
recdev1(1990)     0.868264 -5.32244e-07
recdev1(1991)      1.07491  6.93382e-07
recdev1(1992)       1.1133  1.15782e-06
recdev1(1993)      1.17135  2.37592e-06
recdev1(1994)      1.13633  3.12776e-06
recdev1(1995)     0.607832  1.77666e-06
recdev1(1996)      0.63388  2.79074e-06
recdev1(1997)     0.296457  2.14499e-06
recdev1(1998)    -0.239248  8.35317e-07
recdev1(1999)     -0.58468   5.1853e-07
recdev1(2000)     -1.00557  5.77328e-08
recdev1(2001)    -0.653767  1.10385e-06
recdev1(2002)    -0.536666  1.55572e-06
recdev1(2003)    -0.510708   1.2688e-06
recdev1(2004)    0.0357849  2.53369e-06
recdev1(2005)    -0.125096  1.26048e-06
recdev1(2006)    -0.287378   6.8014e-07
recdev1(2007)    -0.651818 -2.97618e-07
recdev1(2008)    -0.699022 -5.23734e-07
recdev1(2009)    -0.449067 -5.43982e-07
recdev1(2010)    -0.382467 -1.12733e-06
recdev1(2011)    -0.266294  -1.3884e-06
recdev1(2012)    -0.190835 -1.72977e-06
recdev1(2013)    -0.146588 -1.87832e-06
recdev1(2014)   -0.0452529 -2.11749e-06
recdev1(2015)    -0.141066 -2.15688e-06
recdev1(2016)     0.146542 -2.11274e-06
recdev1(2017)     0.110415 -2.23323e-06
recdev1(2018)    -0.176841 -2.30712e-06
recdev1(2019)    -0.220347 -2.29818e-06
Q_parm[1]    -0.127244  5.20736e-06
selparm[1]      4.06216  3.62887e-07
selparm[2]      1.60637  -2.1954e-07
selparm[3]      5.04128  1.17124e-07
selparm[4]      1.76801 -2.38046e-08
selparm[9]     0.977071 -1.02304e-06
selparm[10]    0.0100483 -4.13018e-08
selparm[11]    -0.260987   7.7724e-07
selparm[12]    -0.186848 -2.04555e-07
selparm[13]    -0.327075   7.3308e-07
selparm[14]      -0.3087 -1.06181e-07
selparm[15]    0.0538037  8.04573e-09
selparm[16]     0.113175 -4.10112e-09
selparm[17]    0.0231263 -3.52773e-08
selparm[18]    -0.228917  1.64521e-08
selparm[19]    0.0464494 -5.71159e-07
selparm[20]    -0.014191  3.50534e-08
