ParName   Value   Gradient
MGparm[7]      1.8e-05 -2.13493e-06
MGparm[8]      2.79997  2.65717e-07
SR_parm[1]      13.4179 -0.000536403
SR_parm[2]     0.626188 -1.84564e-05
SR_parm[3]      1.22118  7.13231e-06
recdev1(1988)    0.0230037  1.48496e-05
recdev1(1989)     0.418106  1.39638e-05
recdev1(1990)     0.916662 -1.29311e-06
recdev1(1991)      1.14945 -6.54358e-06
recdev1(1992)      1.09416  -2.0142e-05
recdev1(1993)      1.04709 -2.55018e-05
recdev1(1994)     0.928197 -3.01354e-05
recdev1(1995)     0.418138 -1.49575e-05
recdev1(1996)     0.360556 -2.38489e-05
recdev1(1997)    0.0336059 -1.71603e-05
recdev1(1998)    -0.319654 -1.24499e-05
recdev1(1999)    -0.669538 -7.02468e-06
recdev1(2000)     -1.07215 -2.75173e-06
recdev1(2001)    -0.715633 -2.33492e-06
recdev1(2002)    -0.521678 -1.51597e-05
recdev1(2003)    -0.355949 -2.77045e-05
recdev1(2004)      0.13629 -3.74183e-05
recdev1(2005)    0.0029679 -9.17834e-06
recdev1(2006)    -0.079424  1.01202e-05
recdev1(2007)    -0.514214  6.70448e-06
recdev1(2008)    -0.628374  1.99722e-05
recdev1(2009)    -0.446523  2.00506e-05
recdev1(2010)    -0.499494  3.49628e-06
recdev1(2011)    -0.435545  4.15956e-07
recdev1(2012)    -0.274583  1.13523e-05
recdev1(2013)     -0.17424  2.03806e-05
recdev1(2014)    0.0958874    2.025e-05
recdev1(2015)    -0.147052  2.84248e-05
recdev1(2016)     0.235882  2.26237e-05
recdev1(2017)     0.290065  2.53542e-05
recdev1(2018)    -0.123663  2.19827e-05
recdev1(2019)    -0.172348  2.16281e-05
Q_parm[1]      0.46301 -2.10768e-06
Q_parm[2]     0.251579 -7.25059e-08
selparm[1]      3.94128 -6.71933e-06
selparm[2]      1.57059  3.10482e-06
selparm[3]      4.75782 -6.53338e-06
selparm[4]      1.61258  4.84448e-06
selparm[5]      1.99867  7.78228e-05
selparm[6]    0.0115168 -3.18788e-08
selparm[7]     -0.21278 -5.50988e-06
selparm[8]    -0.150253  3.59052e-06
selparm[9]    -0.244876 -1.70642e-05
selparm[10]     -0.19128  8.09515e-06
selparm[11]   -0.0150518  1.26502e-07
selparm[12]  -0.00333383  -2.5783e-07
