ParName   Value   Gradient
MGparm[7]      1.8e-05 -1.64665e-09
MGparm[8]      2.70004 -2.25176e-09
SR_parm[1]      13.8419 -2.25601e-06
SR_parm[2]      1.08925 -2.22118e-07
SR_parm[3]       1.2445  1.54585e-07
recdev1(1988)    0.0663268  1.40539e-07
recdev1(1989)      0.61292  9.37173e-08
recdev1(1990)      1.20849  9.75947e-08
recdev1(1991)      1.43317  1.56155e-07
recdev1(1992)      1.34978  5.35746e-08
recdev1(1993)      1.37484  1.67282e-09
recdev1(1994)      1.28978  1.55248e-07
recdev1(1995)     0.728586  5.60521e-08
recdev1(1996)     0.733779   2.1077e-07
recdev1(1997)      0.40907  1.70484e-07
recdev1(1998)    -0.189863 -1.62835e-07
recdev1(1999)    -0.561037     1.65e-07
recdev1(2000)    -0.924808 -1.71511e-07
recdev1(2001)    -0.457722  -4.8741e-08
recdev1(2002)    -0.270947  1.91003e-07
recdev1(2003)    -0.462748   -3.712e-07
recdev1(2004)   -0.0923966  2.70077e-07
recdev1(2005)    -0.333972 -5.06752e-07
recdev1(2006)    -0.489591  -3.3905e-07
recdev1(2007)    -0.840493  -4.6788e-07
recdev1(2008)    -0.845924  -4.5727e-07
recdev1(2009)    -0.558683  -4.2861e-07
recdev1(2010)    -0.478751 -5.01265e-07
recdev1(2011)    -0.351401 -2.50465e-07
recdev1(2012)    -0.246141 -4.28617e-07
recdev1(2013)    -0.114395 -1.43813e-07
recdev1(2014)     0.047072 -1.18862e-08
recdev1(2015)    0.0446437 -4.30797e-08
recdev1(2016)    0.0524096  1.91594e-07
recdev1(2017)    -0.267352 -3.10217e-07
recdev1(2018)    -0.682221 -8.99093e-08
recdev1(2019)    -0.698546   3.6283e-08
recdev1(2020)    -0.483876  1.73086e-08
Q_parm[1]   -0.0241478 -1.82108e-06
Q_parm[2]     0.108314 -1.93525e-08
selparm[1]      4.23484  1.45915e-08
selparm[2]      1.71797  3.71455e-08
selparm[3]      4.97961  4.06074e-08
selparm[4]      1.79377 -1.11427e-08
selparm[9]      2.02849  2.69385e-06
selparm[10]    0.0103265   3.3746e-07
selparm[11]    -0.289377 -4.02339e-07
selparm[12]    -0.243196   2.7536e-07
selparm[13]    -0.329614   1.4563e-07
selparm[14]    -0.361187 -4.97231e-08
selparm[15]     0.150656 -2.03896e-09
selparm[16]      0.33362 -7.45954e-09
selparm[17]   -0.0727996 -1.84513e-08
selparm[18]   -0.0328109  1.62878e-08
selparm[19]   -0.0278392  2.61746e-06
selparm[20]  -0.00523162  1.19204e-07
