0.40426,137555,
0.37427,129266,
0.46388,122051,
0.4653,135234,
0.609064,135338,
0.377476,139916,
0.497412,129113,
0.500647,138505,
0.478596,129094,
0.522515,125095,
0.638094,125877,
0.612185,132757,
0.601811,130061,
0.492409,131669,
0.395339,141636,
0.504902,135464,
0.346273,136576,
0.409914,135606,
0.446171,139798,
0.413085,134904,
0.500106,141666,
0.311324,143606,
0.328615,146347,
0.345281,144958,
0.413327,138299,
0.489317,134312,
0.502858,124383,
0.638073,127438,
0.542666,144058,
0.33853,135120,
0.463597,137969,
0.496407,135274,
0.45047,132153,
0.393038,137004,
0.467615,133294,
0.527568,120974,
0.614468,115875,
0.519857,126195,
0.473691,119316,
0.443426,121060,
0.412284,119957,
0.465899,139253,
0.483641,128906,
0.483272,115340,
0.532259,119431,
0.482301,121891,
0.406354,121158,
0.434166,133073,
0.516759,120972,
0.517059,120166,
0.496681,133296,
0.384356,133325,
0.496058,129629,
0.420849,129273,
0.299939,135200,
0.413918,138318,
0.377954,139114,
0.389295,135019,
0.388611,135084,
0.412889,134468,
0.482249,136715,
0.532645,127703,
0.508371,124362,
0.37285,127080,
0.417649,131303,
0.366024,131142,
0.410503,130028,
0.542362,130545,
0.379103,138632,
0.440322,150928,
0.417359,143981,
0.62724,135914,
0.427305,123470,
0.459819,122187,
0.55769,127868,
0.619757,119548,
0.507412,118532,
0.433839,123244,
0.501888,131651,
0.520017,122041,
0.433141,125325,
0.441252,134572,
0.363159,141955,
0.347867,137521,
0.330722,137053,
0.349409,139033,
0.366236,139143,
0.455809,129053,
0.39628,130658,
0.497413,138781,
0.483837,142547,
0.449183,132623,
0.409709,124959,
0.429537,125666,
0.51034,121496,
0.373239,130628,
0.34834,142231,
0.452831,132088,
0.574823,127277,
0.483557,132269,
0.380313,135278,
0.549618,123653,
0.55478,127904,
0.439829,130656,
0.666766,136383,
0.463141,134745,
0.504712,129932,
0.400113,134047,
0.331177,136634,
0.361372,130262,
0.392388,126503,
0.372819,131779,
0.487154,131258,
0.613481,121265,
0.599489,128759,
0.313727,139166,
0.286339,133745,
0.348279,129258,
0.349003,136213,
0.404348,131550,
0.398378,116310,
0.43947,122399,
0.40692,134476,
0.508513,132061,
0.662947,121680,
0.703839,120099,
0.409848,127009,
0.390465,133567,
0.543162,128584,
0.520967,128656,
0.641656,139089,
0.544352,133834,
0.378838,135959,
0.382055,131253,
0.382197,144008,
0.452553,138329,
0.496469,140528,
0.499452,128790,
0.372961,131047,
0.427017,127619,
0.479481,126263,
0.496648,127238,
0.466404,121502,
0.551723,124495,
0.438955,133080,
0.388144,138799,
0.41455,131887,
0.438842,126193,
0.457821,137834,
0.551013,132018,
0.384681,139231,
0.415247,132118,
0.385437,138231,
0.374088,133106,
0.397148,133693,
0.461707,121315,
0.503245,136201,
0.439682,126167,
0.4164,131721,
0.363485,143197,
0.526119,133658,
0.386048,130115,
0.491683,133641,
0.529428,130468,
0.443872,126261,
0.417925,133600,
0.360051,132818,
0.441253,129798,
0.461759,135128,
0.495309,131455,
0.511787,139729,
0.56696,132651,
0.659612,133041,
0.420969,131238,
0.342153,130617,
0.756964,129467,
0.518412,129691,
0.435312,140710,
0.471393,137548,
0.432784,131944,
0.450339,146033,
0.403707,136775,
0.401626,147472,
0.516189,148720,
0.474065,140521,
0.441185,130905,
0.449339,137447,
0.447808,137948,
0.611685,124494,
0.525098,126690,
0.401654,131275,
0.335677,135964,
0.468156,133863,
0.366711,137686,
0.446112,133463,
0.600846,130312,
0.632298,121932,
0.577469,130148,
0.466671,132772,
0.499913,130690,
0.590121,135381,
0.47118,132103,
0.547303,137455,
0.399496,140903,
0.351859,136224,
0.398487,148755,
0.276671,146893,
0.529597,147810,
0.529878,134456,
0.501392,136864,
0.475007,133937,
0.377048,145711,
0.441785,124641,
0.485616,126213,
0.304989,143531,
0.363966,132829,
0.443492,131022,
0.545887,136254,
0.520528,124241,
0.463829,147576,
0.461438,129142,
0.482242,132157,
0.391178,130246,
0.519121,125059,
0.686967,123691,
0.521408,129537,
0.462606,143634,
0.605059,134435,
0.506852,127428,
0.455152,131646,
0.356729,145251,
0.27417,146763,
0.550619,141619,
0.428753,135682,
0.336466,138005,
0.382024,140309,
0.416655,132698,
0.462795,140960,
0.331174,131738,
0.495231,129218,
0.527825,140733,
0.53112,129224,
0.549839,126984,
0.503002,122654,
0.462596,130530,
0.435419,132194,
0.595503,123417,
0.551871,126234,
0.360024,135613,
0.444858,130225,
0.475153,132407,
0.489107,125650,
0.466676,125072,
0.414096,134083,
0.542727,128461,
0.488101,132560,
0.342627,143046,
0.355287,136056,
0.420946,137128,
0.521409,135083,
0.332691,131986,
0.375125,136518,
0.379328,140092,
0.341431,142449,
0.379655,137796,
0.44364,142724,
0.499069,131913,
0.676282,125251,
0.676132,119199,
0.538761,131369,
0.602033,125948,
0.37325,131519,
0.486601,131468,
0.555536,118207,
0.404226,118239,
0.466333,133638,
0.424103,140552,
0.385832,129359,
0.33805,140303,
0.369651,140229,
0.38149,137301,
0.378109,137897,
0.415206,133137,
0.516964,136243,
0.438151,140303,
0.456248,141306,
0.561069,128258,
0.501092,129134,
0.402177,140185,
0.511908,145995,
0.551371,138285,
0.385998,135085,
0.485012,136213,
0.417531,133191,
0.590527,126449,
0.528468,130913,
0.563995,134192,
0.425223,133135,
0.449296,128400,
0.334638,134356,
0.456258,129214,
0.333074,131808,
0.415322,123167,
0.643431,129256,
0.390834,139241,
0.472855,138713,
0.439257,143028,
0.32279,135469,
0.30497,137763,
0.321444,132399,
0.362179,138157,
0.346719,146239,
0.40576,140571,
0.439497,131412,
0.495088,137309,
0.487044,143164,
0.319969,143492,
0.409053,128173,
0.380577,135749,
0.430928,130506,
0.390513,146805,
0.361182,141488,
0.530678,130629,
0.436426,128774,
0.418304,131822,
0.486152,124273,
0.430901,134410,
0.44277,140169,
0.370243,143016,
0.404056,130215,
0.378641,136562,
0.316486,135706,
0.318514,134593,
0.36644,130503,
0.34745,142827,
0.327751,143534,
0.356147,134777,
0.323498,126405,
0.369202,133561,
0.466432,138657,
0.441487,122609,
0.448791,134423,
0.505177,138472,
0.41051,131959,
0.383291,136903,
0.474284,132397,
0.469692,121463,
0.627779,119675,
0.534143,113762,
0.457433,129222,
0.568975,118237,
0.494747,126454,
0.35742,130014,
0.288472,138230,
0.330061,128691,
0.551443,128030,
0.478046,130929,
0.481492,142509,
0.389202,140624,
0.312567,139603,
0.380902,132113,
0.388904,137071,
0.451236,136457,
0.358422,132771,
0.415987,141445,
0.421686,143081,
0.422144,133338,
0.359671,133833,
0.51855,125877,
0.565054,129853,
0.483803,129891,
0.644293,125676,
0.421939,135099,
0.467578,130149,
0.417528,135910,
0.432522,128741,
0.308975,132124,
0.369787,139613,
0.475754,138730,
0.445037,132776,
0.445435,145217,
0.413229,139292,
0.486471,134133,
0.539603,131871,
0.446744,138858,
0.568568,130250,
0.445239,140811,
0.437872,138977,
0.393877,139682,
0.426231,142749,
0.473522,138921,
0.513804,141127,
0.61643,133156,
0.604588,133323,
0.392618,131476,
0.38921,138845,
0.434344,132060,
0.353113,131705,
0.317365,135316,
0.277254,137952,
0.210818,141421,
0.287281,139883,
0.356122,137760,
0.214831,142048,
0.347177,138215,
0.34895,129676,
0.369051,140411,
0.40952,128212,
0.392616,134537,
0.478666,129651,
0.373593,145563,
0.425813,141708,
0.464665,141119,
0.396485,143306,
0.388955,134956,
0.396007,135979,
0.426678,137947,
0.364795,136984,
0.365908,137480,
0.404967,139509,
0.451452,135144,
0.571186,138215,
0.464066,130069,
0.488764,137520,
0.549616,123803,
0.444095,130390,
0.366772,128946,
0.310843,129657,
0.537419,123208,
0.455436,118041,
0.477769,134697,
0.442494,130129,
0.329862,126278,
0.386988,137982,
0.518346,118913,
0.429335,122401,
0.344538,129837,
0.309423,134451,
0.511156,125383,
0.544199,122822,
0.516865,117164,
0.57873,119639,
0.471008,119256,
0.466613,129434,
0.375534,124871,
0.558835,108092,
0.739458,110144,
0.463938,129278,
0.381266,131281,
0.392224,129513,
0.422749,128289,
0.41126,128015,
0.417781,126027,
0.375845,132930,
0.359418,134675,
0.380248,136114,
0.441444,128665,
0.521618,139130,
0.568448,128544,
0.600509,128393,
0.502303,132981,
0.591063,128349,
0.526658,127760,
0.507162,123926,
0.433485,125339,
0.516615,125353,
0.395805,127566,
0.327935,134383,
0.322856,133019,
0.439267,137281,
0.364018,135100,
0.318427,138162,
0.411786,127291,
0.325735,141072,
0.406613,133559,
0.375787,135199,
0.340025,137124,
0.322431,146326,
0.431476,139608,
0.383958,137254,
0.421738,134466,
0.457849,144638,
0.514167,140450,
0.38659,135285,
0.31391,133191,
0.379452,130632,
0.469902,133251,
0.543738,134349,
0.544487,126255,
0.426158,139642,
0.392225,132395,
0.344744,131609,
0.355252,133647,
0.3852,129152,
0.422464,124771,
0.427423,124254,
0.398047,124122,
0.363797,128901,
0.473018,123520,
0.419666,121683,
0.528275,124555,
0.515578,128261,
0.341424,137457,
0.269039,140722,
0.392635,139064,
0.349093,133702,
0.378736,124567,
0.31525,130309,
0.336423,129690,
0.306845,135955,
0.351172,134903,
0.529974,135771,
0.516896,133221,
0.564403,121753,
0.459645,133401,
0.424051,148613,
0.422002,143341,
0.32435,140263,
0.439348,133983,
0.318099,134571,
0.301174,134265,
0.29685,133166,
0.319486,144466,
0.47353,132363,
0.560361,127559,
0.45156,139663,
0.496067,138301,
0.512593,133862,
0.47455,134457,
0.440758,130040,
0.304231,132601,
0.436617,131887,
0.379828,140091,
0.489364,130825,
0.393866,126632,
0.373791,132825,
0.43718,132800,
0.403582,132581,
0.394755,131485,
0.523145,128397,
0.396369,128894,
0.392693,131225,
0.573305,123360,
0.495662,127688,
0.62231,122650,
0.430181,130805,
0.430951,132220,
0.444166,138152,
0.506688,123863,
0.539997,129174,
0.354145,140121,
0.405509,135116,
0.343435,138345,
0.322301,137312,
0.334599,135788,
0.356873,138794,
0.377071,144915,
0.420329,151753,
0.323384,144396,
0.452173,144459,
0.46031,128980,
0.568265,119373,
0.406266,131102,
0.336828,123719,
0.405389,132389,
0.495838,129436,
0.503887,124337,
0.507856,126396,
0.322734,136571,
0.687945,118991,
0.611735,132561,
0.653044,119367,
0.805273,122664,
0.534256,119328,
0.510897,132661,
0.587073,113900,
0.522431,109841,
0.524843,121228,
0.563525,117826,
0.736645,118271,
0.710952,117164,
0.567084,117898,
0.472412,115782,
0.514976,129424,
0.501435,134375,
0.576045,129683,
0.686382,132587,
0.510759,136957,
0.411599,130563,
0.560246,133367,
0.557049,121396,
0.350847,117564,
0.39946,132233,
0.383534,138529,
0.366123,132217,
0.492341,129373,
0.387998,131262,
0.435176,123934,
0.519047,124302,
0.54435,137508,
0.395352,130445,
0.531742,112576,
0.35256,127067,
0.626296,132411,
0.386376,125129,
0.371842,129018,
0.449259,127270,
0.48115,117410,
0.417966,130755,
0.367409,127347,
0.446796,121569,
0.391249,124804,
0.282165,135330,
0.455537,130282,
0.455011,123551,
0.438805,131254,
0.46466,139072,
0.314756,130443,
0.481626,125980,
0.563007,124953,
0.309122,135678,
0.296998,140698,
0.320017,137463,
0.326791,132118,
0.510657,129729,
0.607833,123213,
0.372084,146118,
0.428954,122653,
0.430939,119500,
0.339004,133081,
0.498135,132236,
0.430624,136694,
0.480187,133730,
0.456027,129048,
0.471996,124300,
0.580016,118192,
0.440824,131412,
0.558567,122971,
0.494685,127868,
0.51385,125882,
0.456547,131420,
0.506296,130209,
0.378248,133909,
0.418737,122431,
0.347056,123171,
0.411827,122705,
0.435664,124489,
0.45459,124183,
0.523479,121307,
0.421964,121520,
0.419598,120181,
0.47853,125013,
0.407541,132285,
0.478002,118437,
0.508401,123742,
0.59141,116289,
0.538318,121754,
0.427027,125997,
0.337103,138399,
0.504659,122609,
0.486413,136233,
0.520232,122734,
0.491683,130525,
0.359101,137458,
0.511368,119115,
0.409028,134597,
0.458695,128691,
0.464901,125045,
0.58233,122732,
0.446781,117418,
0.596797,109156,
0.347771,125844,
0.425571,122993,
0.544886,120995,
0.551877,128024,
0.431491,121883,
0.425399,124277,
0.468848,127233,
0.364961,139113,
0.594024,128831,
0.366379,144873,
0.519843,135194,
0.564874,130600,
0.560693,132999,
0.568812,133690,
0.517627,134178,
0.474672,146443,
0.44456,142355,
0.443729,132228,
0.477327,125254,
0.489145,127950,
0.380484,138544,
0.358297,135907,
0.371098,136151,
0.381382,136298,
0.402925,124972,
0.43789,131260,
0.46626,136364,
0.358354,142721,
0.336355,137860,
0.413727,132068,
0.455123,134497,
0.510338,137850,
0.486411,133397,
0.45299,133685,
0.408092,138471,
0.468356,137985,
0.473962,135714,
0.46733,132179,
0.468587,136181,
0.560131,138401,
0.461154,136827,
0.455767,136818,
0.438822,134488,
0.564188,126724,
0.433411,132514,
0.462312,135449,
0.352944,134537,
0.374545,134845,
0.539806,124919,
0.394676,132089,
0.490937,128385,
0.454384,127360,
0.494566,121974,
0.460326,129902,
0.391097,128091,
0.432908,133715,
0.602532,131433,
0.450281,134349,
0.434029,138208,
0.476902,129870,
0.50038,127508,
0.371622,130633,
0.507918,132941,
0.345605,141605,
0.432927,140396,
0.414893,134561,
0.39814,132677,
0.349912,139955,
0.329131,132797,
0.437651,122916,
0.447575,128865,
0.594256,119745,
0.601083,121647,
0.659851,122647,
0.416811,127766,
0.377813,142265,
0.370119,140543,
0.438804,136057,
0.506803,128471,
0.440866,126276,
0.396148,126705,
0.52537,128392,
0.432403,129755,
0.418782,127992,
0.489887,130901,
0.359209,139366,
0.326877,138047,
0.370974,130660,
0.475521,137255,
0.449085,142750,
0.376395,135706,
0.525194,130470,
0.514501,132786,
0.364986,141332,
0.410542,137257,
0.376521,130564,
0.42825,132906,
0.381346,132996,
0.412025,133473,
0.451316,130461,
0.397442,126145,
0.442074,129327,
0.298466,141227,
0.363055,134883,
0.339792,137237,
0.408127,135986,
0.444332,133081,
0.5092,124710,
0.542563,128437,
0.519499,130594,
0.363573,131187,
0.360487,135532,
0.36783,129245,
0.407354,131870,
0.365896,139520,
0.404402,132922,
0.399351,129343,
0.383504,135118,
0.443079,133065,
0.47254,129360,
0.432699,129709,
0.42195,119531,
0.465784,119457,
0.372241,135543,
0.355889,135296,
0.378034,135038,
0.339031,132154,
0.465582,138452,
0.365451,141232,
0.33207,127949,
0.29613,130035,
0.356156,127110,
0.44314,130055,
0.377806,131141,
0.394673,131167,
0.410661,126522,
0.425953,124768,
0.492102,136992,
0.45218,131741,
0.336905,145658,
0.438213,138860,
0.429358,137513,
0.376796,136610,
0.341316,141361,
0.356847,145495,
0.510163,124713,
0.394588,130472,
0.371208,129777,
0.539752,123923,
0.455786,135566,
0.50748,131400,
0.467179,133944,
0.376195,138057,
0.463248,139429,
0.646935,127887,
0.480545,133353,
0.466615,132412,
0.545222,127225,
0.469795,134910,
0.351865,133130,
0.554983,133146,
0.461553,130744,
0.409939,136846,
0.337905,131204,
0.386423,131895,
0.427066,129003,
0.345405,140020,
0.351536,134889,
0.403004,125521,
0.455068,129052,
0.8375,124996,
0.549751,133558,
0.590561,128401,
0.544646,124097,
0.578399,126186,
0.587551,125479,
0.464981,138718,
0.406315,133991,
0.325937,144214,
0.37065,135450,
0.460307,126155,
0.48345,128385,
0.421992,132337,
0.429166,137435,
0.397842,133913,
0.379225,148099,
0.307299,135316,
0.317609,139906,
0.454948,132926,
0.393795,132891,
0.582414,124897,
0.724214,130034,
0.407132,131358,
0.454296,129010,
0.303852,133436,
0.433827,136408,
0.435648,138914,
0.343131,142951,
0.359993,141340,
0.323763,142736,
0.422857,127184,
0.435146,136998,
0.366247,127376,
0.353085,126921,
0.350533,132644,
0.369636,130591,
0.43467,136198,
0.433788,127492,
0.447667,134374,
0.50026,129147,
0.534178,128976,
0.452635,130339,
0.430708,136692,
0.56287,125009,
0.507429,128494,
0.503231,127499,
0.467074,131413,
0.438294,131597,
0.355321,141282,
0.388781,135718,
0.435891,127077,
0.390144,134764,
0.468672,135775,
0.405417,132952,
0.412811,117156,
0.342568,118676,
0.371515,119421,
0.537926,122766,
0.414335,122691,
0.558518,127268,
0.419435,136691,
0.467745,127710,
0.511076,125845,
0.650149,115687,
0.57158,128495,
0.427422,133863,
0.532978,124479,
0.611853,122721,
0.371024,125799,
0.502482,119576,
0.340302,128559,
0.481083,122245,
0.531924,121877,
0.581326,122165,
0.601744,116680,
0.557754,123336,
0.588325,116476,
0.449428,124666,
0.368975,142068,
0.537772,135432,
0.609,139808,
0.48049,116905,
0.463132,128215,
0.497189,117603,
0.451351,122153,
0.546378,124832,
0.489622,116427,
0.464838,121171,
0.402588,129947,
0.337933,134126,
0.497649,134495,
0.492444,144063,
0.424042,139990,
0.296197,149874,
0.306822,145714,
0.387538,138100,
0.364334,135101,
0.390991,129523,
0.619123,132701,
0.509878,131843,
0.437606,137669,
0.378912,142596,
0.422863,135595,
0.487098,131558,
0.530489,139107,
0.541612,129950,
0.521875,134927,
0.490393,123784,
0.450376,121103,
0.327126,130065,
0.435724,131654,
0.347545,135931,
0.375668,129359,
0.407169,130988,
0.477613,135406,
0.494327,130869,
0.576775,121550,
0.414522,129699,
0.365346,132771,
0.483843,129692,
0.450697,134360,
0.433459,131557,
0.401708,121756,
0.338553,131412,
0.474292,116364,
0.485482,124654,
0.461115,120542,
0.400473,124595,
0.605964,130888,
0.504037,129671,
0.371411,131647,
0.469674,133165,
0.470062,124788,
0.358611,136332,
0.416013,129461,
0.397143,135560,
0.53408,129652,
0.382745,129959,
0.500881,126746,
0.5322,126310,
0.409422,140571,
0.368614,146466,
0.323738,149629,
0.383731,146075,
0.396853,144977,
0.334488,149268,
0.388435,143714,
0.342151,153754,
0.463859,137238,
0.378793,149727,
0.405313,137794,
0.43277,138325,
0.437525,136695,
0.396753,138380,
0.468513,131496,
0.446333,133106,
0.303576,137229,
0.459065,128520,
0.354142,132624,
0.376567,132373,
0.330634,140760,
0.310073,143014,
0.339213,146780,
0.355706,141010,
0.351487,127823,
0.359991,131061,
0.388069,140011,
0.386415,129698,
0.549949,121768,
0.420511,137527,
0.530932,126106,
0.527744,132773,
0.387342,151687,
0.481931,127043,
0.547392,122155,
0.416542,132909,
0.418324,142360,
0.450166,132179,
0.460279,135880,
0.382995,135295,
0.394976,135965,
0.376747,129283,
0.596617,121354,
0.53216,130964,
0.432746,130792,
0.417514,137570,
0.383739,135449,
0.430846,135365,
0.477561,133282,
0.478993,123331,
0.369974,132755,
0.35972,132039,
0.428489,134915,
0.301673,136881,
0.330603,140028,
0.41079,135072,
0.42022,134552,
0.38914,131173,
0.390376,132186,
0.339016,137350,
0.366712,140949,
0.513599,127520,
0.384176,129590,
0.463621,136842,
0.381944,132457,
0.340885,131142,
0.369379,126115,
0.417526,131947,
0.340837,135731,
0.40858,147129,
0.444924,135581,
0.547279,126771,
0.538301,122937,
0.712955,125698,
0.642941,134871,
0.521742,135006,
0.393494,138223,
0.298662,143092,
0.271839,148814,
0.384739,140317,
0.541518,132455,
0.441266,130951,
0.443588,138184,
0.396235,133957,
0.294094,135467,
0.509633,132230,
0.508793,131786,
0.722175,129606,
0.472049,139597,
0.504469,139660,
0.38253,144655,
0.559264,129832,
0.438608,134669,
0.470146,134458,
0.498446,134737,
0.39783,133647,
0.346085,143869,
0.351716,137683,
0.433564,133115,
0.432386,125304,
0.393512,126180,
0.460769,125558,
0.457021,124042,
0.607174,137824,
0.353503,148935,
0.47035,134243,
0.425249,127212,
0.497175,131471,
0.418123,137049,
0.428336,143285,
0.382622,141858,
0.284977,143715,
0.383339,141870,
0.440871,135772,
0.297182,146447,
0.311432,137962,
0.548424,137961,
0.532686,141006,
0.399314,145274,
0.496569,138888,
0.582761,134051,
0.547521,127477,
0.636149,132363,
0.600289,128448,
0.624427,135894,
0.385123,146944,
0.431683,146970,
0.45997,144189,
0.412423,144667,
0.446105,137275,
0.527678,131181,
0.402346,137919,
0.374118,141082,
0.446291,120218,
0.492378,127057,
0.493072,134069,
0.518096,127724,
0.48558,133521,
0.712764,125067,
0.649964,121561,
0.511823,133107,
0.543538,128988,
0.541568,136915,
0.647248,130250,
0.530756,129465,
0.493651,128471,
0.47465,119604,
0.530574,117731,
0.412588,130584,
0.45718,133377,
0.853311,117757,
0.542811,128477,
0.49903,137251,
0.461181,142070,
0.486756,135268,
0.490645,131858,
0.419902,131532,
0.456945,130229,
0.425638,141799,
0.412352,138018,
0.447382,148131,
0.488527,136445,
0.448907,133630,
0.421384,132054,
0.444504,127907,
0.339968,131190,
0.417921,134589,
0.432978,128116,
0.47835,125544,
0.390661,132390,
0.420015,121666,
0.295884,130182,
0.290351,133990,
0.271854,137095,
0.367428,128227,
0.448603,121245,
0.445945,133976,
0.452968,131655,
0.463044,133333,
0.383806,131530,
0.420669,121218,
0.26182,130321,
0.218161,139971,
0.327713,134156,
0.3287,135193,
0.335177,134582,
0.341198,136540,
0.432386,131415,
0.525446,124064,
0.345827,137317,
0.457865,122778,
0.561808,119842,
0.297008,138427,
0.450507,127255,
0.545117,124812,
0.633573,128500,
0.423249,136792,
0.420281,126927,
0.368065,132494,
0.413831,128018,
0.405991,138617,
0.296917,139088,
0.390599,134019,
0.48045,145788,
0.481025,139088,
0.355922,137937,
0.438775,139063,
0.533785,134892,
0.400707,131351,
0.559026,138618,
0.475883,133827,
0.792636,126355,
0.613731,128266,
0.711609,120250,
0.398586,127529,
0.465104,126445,
0.524408,125201,
0.573013,121263,
0.504577,130001,
0.592485,113037,
0.504225,107025,
0.328242,139110,
