ParName   Value   Gradient
MGparm[7]      1.8e-05  3.87821e-09
MGparm[8]      2.79991  3.22278e-10
SR_parm[1]      13.6092  1.82365e-07
SR_parm[2]     0.746611 -2.07171e-08
SR_parm[3]      1.18995  8.80293e-09
recdev1(1988)    -0.143608  1.75488e-08
recdev1(1989)     0.339625  2.12112e-08
recdev1(1990)     0.904431   2.4868e-08
recdev1(1991)      1.11475  4.29834e-08
recdev1(1992)      1.16413  7.25398e-08
recdev1(1993)      1.20698  1.41922e-08
recdev1(1994)      1.16911   2.2214e-08
recdev1(1995)     0.640696  4.81611e-08
recdev1(1996)     0.666059  6.23266e-08
recdev1(1997)     0.330462   3.1002e-08
recdev1(1998)    -0.206264 -5.98466e-09
recdev1(1999)    -0.557635  8.37699e-09
recdev1(2000)    -0.979463  3.71356e-09
recdev1(2001)    -0.620531  2.18282e-08
recdev1(2002)    -0.448405 -3.59552e-08
recdev1(2003)    -0.449046 -4.57932e-08
recdev1(2004)    0.0424498 -2.47074e-08
recdev1(2005)    -0.139568  7.14752e-08
recdev1(2006)    -0.296916 -5.04796e-08
recdev1(2007)    -0.641044 -3.14674e-08
recdev1(2008)    -0.668757  1.00808e-08
recdev1(2009)    -0.402589 -9.20153e-08
recdev1(2010)    -0.334669  8.72011e-11
recdev1(2011)    -0.199063  2.58061e-08
recdev1(2012)    -0.116491 -3.95458e-11
recdev1(2013)   -0.0446321 -1.11248e-08
recdev1(2014)    0.0886211  6.03113e-09
recdev1(2015)    0.0821523 -1.06213e-09
recdev1(2016)     0.082187 -2.13021e-09
recdev1(2017)     -0.28252  1.58121e-08
recdev1(2018)    -0.560001 -6.28712e-09
recdev1(2019)    -0.431231 -8.01384e-09
recdev1(2020)    -0.309217 -4.22967e-09
Q_parm[1]    -0.183561  9.20179e-08
selparm[1]      4.16184 -1.48721e-08
selparm[2]      1.65436   2.1846e-09
selparm[3]      5.01292  1.04967e-08
selparm[4]      1.74364 -5.13311e-09
selparm[9]     0.977754 -6.74223e-10
selparm[10]    0.0100551 -3.06992e-08
selparm[11]    -0.279881 -1.86157e-08
selparm[12]    -0.202199 -2.26824e-09
selparm[13]    -0.348128  2.78717e-08
selparm[14]    -0.339898 -2.18035e-08
selparm[15]    0.0783589 -1.23105e-09
selparm[16]     0.047655 -2.53108e-09
selparm[17]    0.0109811 -3.28997e-09
selparm[18]    -0.193089  -6.9088e-10
selparm[19]    0.0454297  2.81668e-08
selparm[20]   -0.0136995 -7.32077e-10
